ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,Incumplimiento,Vivienda,Consumo,Contacto,Mes,Dias,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
32150,23,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,4,999,1,failure,-1.7,94215,-40.3,0.846,4991.6,1
32151,32,admin.,single,university.degree,no,yes,no,cellular,jul,thu,2,15,1,success,-1.7,94215,-40.3,0.846,4991.6,0
32152,28,self-employed,single,university.degree,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,-1.7,94215,-40.3,0.846,4991.6,1
32153,47,admin.,single,basic.9y,no,yes,yes,cellular,jul,thu,2,6,1,success,-1.7,94215,-40.3,0.846,4991.6,1
32154,54,retired,single,basic.4y,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,-1.7,94215,-40.3,0.846,4991.6,0
32155,63,retired,married,basic.4y,no,yes,no,cellular,jul,thu,1,6,1,success,-1.7,94215,-40.3,0.846,4991.6,0
32156,31,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,13,2,success,-1.7,94215,-40.3,0.861,4991.6,1
32157,32,admin.,single,university.degree,no,no,no,cellular,jul,fri,1,9,3,failure,-1.7,94215,-40.3,0.861,4991.6,0
32158,31,admin.,married,high.school,no,no,no,cellular,jul,fri,8,999,0,nonexistent,-1.7,94215,-40.3,0.861,4991.6,0
32159,51,admin.,married,university.degree,no,no,yes,cellular,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.861,4991.6,1
32160,31,admin.,married,high.school,no,yes,yes,cellular,jul,fri,4,999,0,nonexistent,-1.7,94215,-40.3,0.861,4991.6,0
32161,31,admin.,married,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.861,4991.6,0
32162,29,admin.,single,high.school,no,yes,no,cellular,jul,fri,2,6,1,success,-1.7,94215,-40.3,0.861,4991.6,1
32163,26,technician,single,university.degree,no,yes,no,cellular,jul,fri,3,6,2,success,-1.7,94215,-40.3,0.861,4991.6,1
32164,32,management,single,university.degree,no,no,no,cellular,jul,fri,2,999,1,failure,-1.7,94215,-40.3,0.861,4991.6,0
32165,51,admin.,married,university.degree,no,no,yes,cellular,jul,fri,4,999,0,nonexistent,-1.7,94215,-40.3,0.861,4991.6,0
32166,44,admin.,single,high.school,no,no,yes,telephone,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.861,4991.6,0
32167,59,technician,married,professional.course,no,yes,no,cellular,jul,fri,2,15,1,success,-1.7,94215,-40.3,0.861,4991.6,1
32168,21,housemaid,single,high.school,no,no,no,cellular,jul,fri,2,999,0,nonexistent,-1.7,94215,-40.3,0.861,4991.6,0
32169,54,admin.,married,university.degree,no,no,yes,cellular,jul,fri,5,999,2,failure,-1.7,94215,-40.3,0.861,4991.6,0
32170,56,technician,married,professional.course,no,yes,no,cellular,jul,mon,2,13,1,success,-1.7,94215,-40.3,0.87,4991.6,1
32171,49,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,3,15,1,success,-1.7,94215,-40.3,0.87,4991.6,1
32172,78,retired,married,basic.4y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.87,4991.6,1
32173,72,retired,married,basic.4y,no,yes,no,cellular,jul,mon,2,999,1,failure,-1.7,94215,-40.3,0.87,4991.6,0
32174,72,retired,married,basic.4y,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.87,4991.6,1
32175,56,technician,married,professional.course,no,no,no,cellular,jul,mon,2,999,1,failure,-1.7,94215,-40.3,0.87,4991.6,1
32176,56,unemployed,divorced,basic.4y,no,yes,no,cellular,jul,mon,6,999,0,nonexistent,-1.7,94215,-40.3,0.87,4991.6,1
32177,66,retired,married,basic.4y,no,yes,no,cellular,jul,mon,7,999,0,nonexistent,-1.7,94215,-40.3,0.87,4991.6,1
32178,78,retired,married,basic.4y,no,yes,no,cellular,jul,mon,1,13,2,success,-1.7,94215,-40.3,0.87,4991.6,1
32179,29,admin.,married,university.degree,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,-1.7,94215,-40.3,0.87,4991.6,1
32180,30,technician,married,university.degree,no,yes,yes,cellular,jul,mon,4,999,0,nonexistent,-1.7,94215,-40.3,0.87,4991.6,1
32181,66,housemaid,married,basic.4y,no,no,yes,cellular,jul,tue,1,999,1,failure,-1.7,94215,-40.3,0.876,4991.6,0
32182,29,technician,single,professional.course,no,no,yes,cellular,jul,tue,2,15,2,failure,-1.7,94215,-40.3,0.876,4991.6,1
32183,54,unknown,married,basic.9y,no,yes,no,cellular,jul,tue,2,13,2,success,-1.7,94215,-40.3,0.876,4991.6,0
32184,28,technician,single,university.degree,no,yes,no,cellular,jul,tue,5,999,0,nonexistent,-1.7,94215,-40.3,0.876,4991.6,0
32185,23,student,single,unknown,no,no,no,cellular,jul,tue,2,16,1,success,-1.7,94215,-40.3,0.876,4991.6,1
32186,35,blue-collar,married,high.school,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.876,4991.6,0
32187,62,retired,married,high.school,no,no,no,cellular,jul,tue,2,999,0,nonexistent,-1.7,94215,-40.3,0.876,4991.6,1
32188,23,unemployed,single,high.school,no,no,no,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.876,4991.6,0
32189,38,admin.,married,high.school,no,no,no,telephone,jul,tue,1,999,1,failure,-1.7,94215,-40.3,0.876,4991.6,0
32190,48,technician,married,professional.course,no,no,no,cellular,jul,tue,1,999,1,failure,-1.7,94215,-40.3,0.876,4991.6,0
32191,66,housemaid,married,basic.4y,no,no,no,telephone,jul,tue,2,999,0,nonexistent,-1.7,94215,-40.3,0.876,4991.6,1
32192,23,admin.,single,university.degree,no,yes,no,cellular,jul,wed,1,999,2,failure,-1.7,94215,-40.3,0.881,4991.6,0
32193,82,housemaid,divorced,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.881,4991.6,1
32194,72,retired,married,basic.6y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.881,4991.6,0
32195,72,retired,married,basic.6y,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94215,-40.3,0.881,4991.6,1
32196,37,unemployed,single,university.degree,no,yes,yes,cellular,jul,wed,1,5,2,success,-1.7,94215,-40.3,0.881,4991.6,1
32197,24,technician,single,professional.course,no,yes,no,cellular,jul,thu,2,3,1,success,-1.7,94215,-40.3,0.884,4991.6,1
32198,71,retired,married,professional.course,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,-1.7,94215,-40.3,0.884,4991.6,0
32199,52,admin.,married,university.degree,no,yes,yes,cellular,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.884,4991.6,1
32200,24,services,single,high.school,no,yes,no,cellular,jul,thu,1,11,2,success,-1.7,94215,-40.3,0.884,4991.6,1
32201,43,technician,married,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.884,4991.6,1
32202,40,management,married,university.degree,no,yes,no,cellular,jul,thu,4,999,0,nonexistent,-1.7,94215,-40.3,0.884,4991.6,1
32203,34,technician,single,basic.9y,no,no,no,telephone,jul,thu,1,999,1,failure,-1.7,94215,-40.3,0.884,4991.6,0
32204,29,self-employed,single,university.degree,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.884,4991.6,0
32205,60,admin.,married,basic.9y,no,no,no,cellular,jul,thu,2,25,2,failure,-1.7,94215,-40.3,0.884,4991.6,1
32206,56,services,married,high.school,no,yes,no,cellular,jul,thu,2,999,1,failure,-1.7,94215,-40.3,0.884,4991.6,0
32207,45,management,married,university.degree,no,no,yes,telephone,jul,thu,2,999,1,failure,-1.7,94215,-40.3,0.884,4991.6,0
32208,31,student,single,university.degree,no,no,no,cellular,jul,fri,3,6,2,success,-1.7,94215,-40.3,0.885,4991.6,1
32209,59,management,married,basic.4y,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94215,-40.3,0.885,4991.6,1
32210,31,student,single,university.degree,no,yes,yes,cellular,jul,fri,2,999,0,nonexistent,-1.7,94215,-40.3,0.885,4991.6,1
32211,32,technician,single,university.degree,no,no,no,cellular,jul,fri,1,3,2,success,-1.7,94215,-40.3,0.885,4991.6,0
32212,24,technician,married,professional.course,no,no,no,cellular,jul,fri,4,26,1,success,-1.7,94215,-40.3,0.885,4991.6,1
32213,26,admin.,single,high.school,no,yes,no,cellular,jul,fri,1,999,1,failure,-1.7,94215,-40.3,0.885,4991.6,1
32214,26,admin.,single,university.degree,no,no,no,cellular,jul,fri,1,9,3,failure,-1.7,94215,-40.3,0.885,4991.6,1
32215,63,admin.,married,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,-1.7,94215,-40.3,0.885,4991.6,1
32216,29,admin.,single,university.degree,no,yes,no,cellular,jul,mon,2,999,1,failure,-1.7,94215,-40.3,0.889,4991.6,0
32217,35,blue-collar,married,basic.9y,no,yes,no,cellular,jul,mon,1,6,2,success,-1.7,94215,-40.3,0.889,4991.6,1
32218,51,technician,married,high.school,no,no,no,cellular,jul,mon,1,6,3,success,-1.7,94215,-40.3,0.889,4991.6,1
32219,65,management,married,university.degree,no,yes,no,cellular,jul,mon,1,999,2,failure,-1.7,94215,-40.3,0.889,4991.6,1
32220,29,admin.,married,university.degree,no,no,no,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.889,4991.6,0
32221,31,admin.,married,university.degree,no,no,no,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.889,4991.6,0
32222,52,technician,single,professional.course,no,no,no,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.889,4991.6,0
32223,34,admin.,single,university.degree,no,yes,yes,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.889,4991.6,0
32224,27,blue-collar,single,basic.6y,no,no,no,telephone,jul,mon,1,999,0,nonexistent,-1.7,94215,-40.3,0.889,4991.6,0
32225,35,admin.,married,university.degree,no,no,no,cellular,jul,mon,2,3,4,success,-1.7,94215,-40.3,0.889,4991.6,0
32226,68,retired,married,university.degree,no,yes,no,cellular,jul,mon,2,999,1,failure,-1.7,94215,-40.3,0.889,4991.6,1
32227,61,admin.,married,unknown,no,yes,yes,cellular,jul,mon,3,999,1,failure,-1.7,94215,-40.3,0.889,4991.6,0
32228,24,technician,single,professional.course,no,yes,no,cellular,jul,mon,3,13,1,success,-1.7,94215,-40.3,0.889,4991.6,1
32229,84,retired,divorced,basic.4y,no,yes,yes,cellular,jul,tue,1,3,2,success,-1.7,94215,-40.3,0.893,4991.6,1
32230,32,admin.,single,university.degree,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.893,4991.6,1
32231,32,admin.,single,university.degree,no,yes,no,cellular,jul,tue,1,999,1,failure,-1.7,94215,-40.3,0.893,4991.6,0
32232,23,student,single,unknown,no,no,no,cellular,jul,tue,1,999,2,failure,-1.7,94215,-40.3,0.893,4991.6,1
32233,52,admin.,married,professional.course,no,no,no,cellular,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.893,4991.6,1
32234,23,technician,single,professional.course,no,yes,no,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.893,4991.6,0
32235,33,admin.,single,university.degree,no,no,no,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.893,4991.6,0
32236,28,technician,single,professional.course,no,no,yes,telephone,jul,tue,1,999,0,nonexistent,-1.7,94215,-40.3,0.893,4991.6,0
32237,52,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,2,6,1,success,-1.7,94215,-40.3,0.893,4991.6,0
32238,28,technician,single,professional.course,no,yes,no,cellular,jul,tue,2,6,1,success,-1.7,94215,-40.3,0.893,4991.6,0
32239,52,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,2,6,1,success,-1.7,94215,-40.3,0.893,4991.6,1
32240,77,retired,married,basic.4y,no,unknown,unknown,cellular,jul,tue,2,3,1,success,-1.7,94215,-40.3,0.893,4991.6,1
32241,26,student,single,high.school,no,no,no,cellular,jul,tue,1,999,1,failure,-1.7,94215,-40.3,0.893,4991.6,0
32242,48,housemaid,married,professional.course,no,yes,no,cellular,jul,wed,2,6,2,success,-1.7,94215,-40.3,0.896,4991.6,1
32243,68,retired,divorced,high.school,no,yes,yes,cellular,jul,wed,1,3,1,success,-1.7,94215,-40.3,0.896,4991.6,1
32244,74,retired,divorced,basic.4y,no,yes,yes,cellular,jul,wed,2,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,0
32245,24,student,single,professional.course,no,no,no,cellular,jul,wed,2,6,3,success,-1.7,94215,-40.3,0.896,4991.6,1
32246,25,self-employed,single,unknown,no,unknown,unknown,cellular,jul,wed,5,999,2,failure,-1.7,94215,-40.3,0.896,4991.6,1
32247,24,student,single,professional.course,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,1
32248,66,retired,divorced,high.school,no,no,no,cellular,jul,wed,1,999,1,failure,-1.7,94215,-40.3,0.896,4991.6,0
32249,51,retired,divorced,high.school,no,no,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,1
32250,47,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,3,999,2,failure,-1.7,94215,-40.3,0.896,4991.6,0
32251,48,housemaid,married,professional.course,no,no,no,cellular,jul,wed,3,6,1,success,-1.7,94215,-40.3,0.896,4991.6,1
32252,26,technician,single,professional.course,no,no,no,cellular,jul,thu,3,999,2,failure,-1.7,94215,-40.3,0.899,4991.6,1
32253,60,retired,married,professional.course,no,yes,yes,cellular,jul,thu,4,6,2,success,-1.7,94215,-40.3,0.899,4991.6,0
32254,76,unknown,married,unknown,no,no,no,telephone,jul,thu,3,999,0,nonexistent,-1.7,94215,-40.3,0.899,4991.6,1
32255,80,retired,divorced,basic.4y,no,no,yes,cellular,jul,thu,2,6,2,success,-1.7,94215,-40.3,0.899,4991.6,1
32256,34,admin.,divorced,university.degree,no,yes,no,telephone,jul,thu,3,999,1,failure,-1.7,94215,-40.3,0.899,4991.6,1
32257,50,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,thu,1,6,3,success,-1.7,94215,-40.3,0.899,4991.6,1
32258,31,technician,single,university.degree,no,no,no,cellular,jul,thu,4,999,1,failure,-1.7,94215,-40.3,0.899,4991.6,1
32259,51,admin.,married,university.degree,no,no,no,cellular,jul,thu,4,999,1,failure,-1.7,94215,-40.3,0.899,4991.6,1
32260,65,management,married,high.school,no,yes,no,cellular,jul,thu,1,999,2,failure,-1.7,94215,-40.3,0.899,4991.6,0
32261,48,blue-collar,married,professional.course,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94215,-40.3,0.899,4991.6,1
32262,71,retired,married,basic.4y,no,yes,no,cellular,jul,thu,2,9,3,failure,-1.7,94215,-40.3,0.899,4991.6,1
32263,31,technician,single,university.degree,no,no,no,telephone,jul,thu,1,5,1,success,-1.7,94215,-40.3,0.899,4991.6,1
32264,34,admin.,married,university.degree,no,yes,no,cellular,jul,thu,1,6,3,success,-1.7,94215,-40.3,0.899,4991.6,1
32265,53,admin.,married,high.school,no,yes,no,cellular,jul,thu,6,999,0,nonexistent,-1.7,94215,-40.3,0.899,4991.6,0
32266,39,unemployed,single,high.school,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,0
32267,27,services,single,high.school,no,no,no,cellular,jul,fri,5,6,2,success,-1.7,94215,-40.3,0.896,4991.6,1
32268,23,admin.,single,university.degree,no,no,yes,cellular,jul,fri,2,999,1,failure,-1.7,94215,-40.3,0.896,4991.6,0
32269,37,management,married,university.degree,no,yes,no,cellular,jul,fri,1,6,1,success,-1.7,94215,-40.3,0.896,4991.6,1
32270,35,admin.,married,university.degree,no,yes,no,telephone,jul,fri,1,999,2,failure,-1.7,94215,-40.3,0.896,4991.6,1
32271,56,retired,divorced,high.school,no,yes,no,telephone,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,0
32272,71,retired,married,basic.9y,no,yes,yes,cellular,jul,fri,6,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,1
32273,40,management,married,university.degree,no,no,no,telephone,jul,fri,2,3,2,success,-1.7,94215,-40.3,0.896,4991.6,1
32274,39,unemployed,single,high.school,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,0
32275,34,self-employed,married,university.degree,no,unknown,unknown,cellular,jul,fri,3,999,2,failure,-1.7,94215,-40.3,0.896,4991.6,0
32276,40,management,married,university.degree,no,yes,no,cellular,jul,fri,1,9,1,success,-1.7,94215,-40.3,0.896,4991.6,1
32277,63,retired,married,basic.4y,no,no,no,cellular,jul,fri,1,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,0
32278,55,services,divorced,high.school,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,-1.7,94215,-40.3,0.896,4991.6,0
32279,46,admin.,married,high.school,no,no,no,cellular,aug,mon,2,999,3,failure,-1.7,94027,-38.3,0.898,4991.6,0
32280,33,services,single,high.school,no,yes,no,cellular,aug,mon,2,999,1,failure,-1.7,94027,-38.3,0.898,4991.6,0
32281,33,admin.,single,university.degree,no,no,yes,cellular,aug,mon,3,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32282,31,student,single,unknown,no,no,no,cellular,aug,mon,2,999,1,failure,-1.7,94027,-38.3,0.898,4991.6,0
32283,42,admin.,single,university.degree,no,no,no,cellular,aug,mon,3,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32284,67,retired,married,basic.4y,no,no,no,cellular,aug,mon,3,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32285,31,technician,single,unknown,no,no,no,cellular,aug,mon,2,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32286,31,student,single,unknown,no,yes,no,cellular,aug,mon,3,18,3,failure,-1.7,94027,-38.3,0.898,4991.6,1
32287,36,admin.,single,professional.course,no,yes,no,telephone,aug,mon,1,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32288,81,retired,married,basic.4y,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32289,25,student,single,high.school,no,yes,no,cellular,aug,mon,8,4,1,success,-1.7,94027,-38.3,0.898,4991.6,0
32290,42,admin.,single,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32291,31,self-employed,single,university.degree,no,no,no,cellular,aug,mon,1,999,2,failure,-1.7,94027,-38.3,0.898,4991.6,0
32292,62,retired,married,basic.4y,no,no,no,cellular,aug,mon,1,9,2,failure,-1.7,94027,-38.3,0.898,4991.6,1
32293,67,retired,married,basic.4y,no,no,no,cellular,aug,mon,2,13,1,success,-1.7,94027,-38.3,0.898,4991.6,1
32294,33,services,single,high.school,no,yes,no,cellular,aug,mon,1,999,2,failure,-1.7,94027,-38.3,0.898,4991.6,0
32295,38,technician,single,university.degree,no,no,no,cellular,aug,mon,7,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32296,31,technician,single,unknown,no,no,no,cellular,aug,mon,1,999,2,failure,-1.7,94027,-38.3,0.898,4991.6,0
32297,33,admin.,single,university.degree,no,yes,yes,telephone,aug,mon,1,999,2,failure,-1.7,94027,-38.3,0.898,4991.6,0
32298,53,services,married,basic.9y,no,yes,no,telephone,aug,mon,2,999,1,failure,-1.7,94027,-38.3,0.898,4991.6,0
32299,31,technician,single,unknown,no,yes,no,cellular,aug,mon,2,9,3,success,-1.7,94027,-38.3,0.898,4991.6,1
32300,28,admin.,married,university.degree,no,yes,no,cellular,aug,mon,3,999,1,failure,-1.7,94027,-38.3,0.898,4991.6,0
32301,77,retired,divorced,professional.course,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-1.7,94027,-38.3,0.898,4991.6,0
32302,31,student,single,university.degree,no,no,no,cellular,aug,tue,1,9,2,failure,-1.7,94027,-38.3,0.899,4991.6,0
32303,37,technician,single,university.degree,no,yes,no,cellular,aug,tue,2,999,4,failure,-1.7,94027,-38.3,0.899,4991.6,1
32304,31,student,single,university.degree,no,no,no,cellular,aug,tue,4,6,2,success,-1.7,94027,-38.3,0.899,4991.6,1
32305,47,services,divorced,unknown,no,yes,no,cellular,aug,tue,2,999,1,failure,-1.7,94027,-38.3,0.899,4991.6,1
32306,21,student,single,high.school,no,yes,no,cellular,aug,tue,2,999,1,failure,-1.7,94027,-38.3,0.899,4991.6,0
32307,31,admin.,single,university.degree,no,no,no,cellular,aug,tue,3,999,0,nonexistent,-1.7,94027,-38.3,0.899,4991.6,0
32308,40,admin.,married,high.school,no,no,yes,cellular,aug,tue,2,999,0,nonexistent,-1.7,94027,-38.3,0.899,4991.6,1
32309,75,retired,married,unknown,no,no,no,telephone,aug,tue,2,999,4,failure,-1.7,94027,-38.3,0.899,4991.6,1
32310,30,student,single,high.school,no,no,no,cellular,aug,tue,3,999,1,failure,-1.7,94027,-38.3,0.899,4991.6,1
32311,21,student,single,high.school,no,yes,no,cellular,aug,tue,3,9,2,success,-1.7,94027,-38.3,0.899,4991.6,1
32312,58,blue-collar,married,basic.4y,no,yes,no,cellular,aug,wed,1,3,1,success,-1.7,94027,-38.3,0.9,4991.6,1
32313,35,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-1.7,94027,-38.3,0.9,4991.6,1
32314,27,student,single,university.degree,no,yes,no,cellular,aug,wed,1,0,3,success,-1.7,94027,-38.3,0.9,4991.6,1
32315,28,student,single,basic.9y,no,yes,no,cellular,aug,wed,1,0,1,success,-1.7,94027,-38.3,0.9,4991.6,1
32316,61,retired,married,university.degree,no,no,no,telephone,aug,wed,2,7,1,success,-1.7,94027,-38.3,0.9,4991.6,1
32317,27,student,single,university.degree,no,no,no,cellular,aug,wed,1,3,3,success,-1.7,94027,-38.3,0.9,4991.6,1
32318,30,admin.,single,university.degree,no,no,no,telephone,aug,wed,1,999,1,failure,-1.7,94027,-38.3,0.9,4991.6,0
32319,28,student,single,basic.9y,no,no,yes,cellular,aug,wed,1,6,3,failure,-1.7,94027,-38.3,0.9,4991.6,1
32320,18,student,single,unknown,no,yes,no,cellular,aug,wed,2,6,1,success,-1.7,94027,-38.3,0.9,4991.6,1
32321,52,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-1.7,94027,-38.3,0.9,4991.6,0
32322,48,blue-collar,married,basic.9y,no,no,no,cellular,aug,wed,1,16,3,failure,-1.7,94027,-38.3,0.9,4991.6,1
32323,27,student,single,university.degree,no,yes,no,telephone,aug,wed,1,0,5,success,-1.7,94027,-38.3,0.9,4991.6,0
32324,34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1,10,2,failure,-1.7,94027,-38.3,0.9,4991.6,1
32325,27,student,single,basic.9y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-1.7,94027,-38.3,0.9,4991.6,0
32326,18,student,single,unknown,no,yes,no,cellular,aug,wed,1,17,2,failure,-1.7,94027,-38.3,0.9,4991.6,1
32327,48,admin.,single,university.degree,no,yes,no,cellular,aug,wed,1,0,2,success,-1.7,94027,-38.3,0.9,4991.6,1
32328,47,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,4,2,success,-1.7,94027,-38.3,0.9,4991.6,1
32329,18,student,single,unknown,no,yes,yes,telephone,aug,wed,1,999,0,nonexistent,-1.7,94027,-38.3,0.9,4991.6,0
32330,44,services,divorced,basic.6y,no,yes,no,cellular,aug,wed,3,0,1,success,-1.7,94027,-38.3,0.9,4991.6,1
